"REMNUM","REMFEC","USUCOD","ESTCOD","VENCOD","REMPED","REMFACNUM","CLICOD","REMPAGNUM","REMLIQNUM","REMDES","REMFACLET","REMEMI","REMFACPV"," ","","","","","","",""
"10028","20190726","1","Q","4","0","0","1471","6612","0","0","","E","NaN","","","","","","","",""
"10029","20190726","1","Q","143","0","0","1623","6604","0","0","","E","NaN","","","","","","","",""
"10030","20190726","1","Q","4","0","0","1499","6690","0","0","","E","NaN","","","","","","","",""
"10031","20190729","1","Q","146","0","0","1690","6957","0","0","","E","NaN","","","","","","","",""
"10032","20190729","1","Q","143","0","0","431","6692","0","0","","E","NaN","","","","","","","",""
"10033","20190729","1","Q","143","0","0","189","6808","0","0","","E","NaN","","","","","","","",""
"10034","20190729","1","Q","143","0","0","189","6808","0","0","","E","NaN","","","","","","","",""
"10035","20190729","1","Q","143","0","0","1578","6810","0","0","","E","NaN","","","","","","","",""
"10036","20190729","1","Q","143","0","0","1578","6810","0","0","","E","NaN","","","","","","","",""
"10037","20190729","1","Q","143","0","0","1533","6809","0","0","","E","NaN","","","","","","","",""
"10038","20190729","1","Q","143","0","0","1533","6809","0","0","","E","NaN","","","","","","","",""
"10039","20190729","1","Q","25","0","0","1608","6801","0","0","","E","NaN","","","","","","","",""
"10040","20190729","1","A","4","0","0","1443","0","0","0","","E","NaN","","","","","","","",""
"10041","20190729","1","A","4","0","0","1497","0","0","0","","E","NaN","","","","","","","",""
"10042","20190729","1","A","4","0","0","1497","0","0","0","","E","NaN","","","","","","","",""
"10043","20190729","1","Q","25","0","0","1486","6683","0","0","","E","NaN","","","","","","","",""
"10044","20190729","1","Q","25","0","0","1486","6683","0","0","","E","NaN","","","","","","","",""
"10045","20190730","1","Q","119","0","0","889","6867","0","0","","E","NaN","","","","","","","",""
"10046","20190730","1","Q","4","0","0","593","6605","0","0","","E","NaN","","","","","","","",""
"10047","20190730","1","Q","4","0","0","593","6605","0","0","","E","NaN","","","","","","","",""
"10048","20190730","1","Q","144","0","0","1743","6616","0","0","","E","NaN","","","","","","","",""
"10049","20190730","1","Q","144","0","0","1743","6616","0","0","","E","NaN","","","","","","","",""
"10050","20190730","1","Q","143","0","0","514","6811","0","0","","E","NaN","","","","","","","",""
"10051","20190730","1","Q","4","0","0","1443","6613","0","0","","E","NaN","","","","","","","",""
"10052","20190730","1","Q","4","0","0","1471","6612","0","0","","E","NaN","","","","","","","",""
"10053","20190730","1","Q","4","0","0","1752","6611","0","0","","E","NaN","","","","","","","",""
"10054","20190730","1","Q","4","0","0","1752","6611","0","0","","E","NaN","","","","","","","",""
"10055","20190731","1","Q","143","0","0","29","6812","0","0","","E","NaN","","","","","","","",""
"10056","20190731","1","Q","4","0","0","1657","6732","0","0","","E","NaN","","","","","","","",""
"10057","20190731","1","A","139","0","0","1509","0","0","0","","E","NaN","","","","","","","",""
"10058","20190731","1","Q","4","0","0","1593","6632","0","0","","E","NaN","","","","","","","",""
"10059","20190801","1","Q","4","0","0","1238","6695","0","0","","E","NaN","","","","","","","",""
"10060","20190801","1","Q","4","0","0","1238","6695","0","0","","E","NaN","","","","","","","",""
"10061","20190801","1","Q","139","0","0","1509","6653","0","0","","E","NaN","","","","","","","",""
"10062","20190801","1","Q","146","0","0","1255","6820","0","543.78","","E","NaN","","","","","","","",""
"10063","20190801","1","Q","146","0","0","1255","6820","0","129.86","","E","NaN","","","","","","","",""
"10064","20190801","1","Q","4","0","0","33","6622","0","0","","E","NaN","","","","","","","",""
"10065","20190801","1","Q","4","0","0","33","6622","0","0","","E","NaN","","","","","","","",""
"10066","20190801","1","Q","4","0","0","1729","6617","0","0","","E","NaN","","","","","","","",""
"10067","20190801","1","Q","4","0","0","1729","6617","0","0","","E","NaN","","","","","","","",""
"10068","20190801","1","Q","4","0","0","1443","6696","0","0","","E","NaN","","","","","","","",""
"10069","20190801","1","Q","4","0","0","1443","6696","0","0","","E","NaN","","","","","","","",""
"10070","20190801","1","Q","4","0","0","1238","6695","0","0","","E","NaN","","","","","","","",""
"10071","20190801","1","Q","4","0","0","1471","6698","0","0","","E","NaN","","","","","","","",""
"10072","20190801","1","Q","4","0","0","1471","6698","0","0","","E","NaN","","","","","","","",""
"10073","20190802","1","Q","25","0","0","107","6971","0","0","","E","NaN","","","","","","","",""
"10074","20190802","1","Q","4","0","0","1238","6695","0","0","","E","NaN","","","","","","","",""
"10075","20190802","1","Q","4","0","0","1443","6696","0","0","","E","NaN","","","","","","","",""
"10076","20190802","1","Q","4","0","0","1238","6695","0","0","","E","NaN","","","","","","","",""
"10077","20190802","1","Q","4","0","0","1238","6695","0","0","","E","NaN","","","","","","","",""
"10078","20190805","1","Q","145","0","0","37","6890","0","0","","E","NaN","","","","","","","",""
"10079","20190805","1","Q","25","0","0","1065","6723","0","0","","E","NaN","","","","","","","",""
"10080","20190805","1","Q","25","0","0","1065","6723","0","0","","E","NaN","","","","","","","",""
"10081","20190805","1","Q","4","0","0","1593","6632","0","0","","E","NaN","","","","","","","",""
"10082","20190805","1","Q","144","0","0","1539","6623","0","0","","E","NaN","","","","","","","",""
"10083","20190805","1","Q","144","0","0","1539","6623","0","0","","E","NaN","","","","","","","",""
"10084","20190805","1","Q","145","0","0","946","6727","0","0","","E","NaN","","","","","","","",""
"10085","20190805","1","Q","4","0","0","1443","6696","0","0","","E","NaN","","","","","","","",""
"10086","20190805","1","Q","4","0","0","1443","6696","0","0","","E","NaN","","","","","","","",""
"10087","20190805","1","Q","4","0","0","1221","6627","0","0","","E","NaN","","","","","","","",""
"10088","20190805","1","Q","4","0","0","1221","6627","0","0","","E","NaN","","","","","","","",""
"10089","20190806","1","Q","4","0","0","33","6686","0","0","","E","NaN","","","","","","","",""
"10090","20190806","1","Q","4","0","0","1758","6626","0","0","","E","NaN","","","","","","","",""
"10091","20190806","1","Q","4","0","0","1758","6626","0","0","","E","NaN","","","","","","","",""
"10092","20190806","1","A","4","0","0","1708","0","0","0","","E","NaN","","","","","","","",""
"10093","20190806","1","Q","4","0","0","1708","6740","0","0","","E","NaN","","","","","","","",""
"10094","20190806","1","Q","4","0","0","1443","6696","0","0","","E","NaN","","","","","","","",""
"10095","20190806","1","Q","4","0","0","1443","6696","0","0","","E","NaN","","","","","","","",""
"10096","20190806","1","A","4","0","0","1443","0","0","0","","E","NaN","","","","","","","",""
"10097","20190806","1","Q","4","0","0","1471","6698","0","0","","E","NaN","","","","","","","",""
"10098","20190806","1","Q","4","0","0","1471","6698","0","0","","E","NaN","","","","","","","",""
"10099","20190807","1","Q","4","0","0","1238","6695","0","0","","E","NaN","","","","","","","",""
"10100","20190807","1","Q","4","0","0","1238","6695","0","0","","E","NaN","","","","","","","",""
"10101","20190807","1","Q","111","0","0","673","6894","0","0","","E","NaN","","","","","","","",""
"10102","20190807","1","Q","4","0","0","1485","6821","0","0","","E","NaN","","","","","","","",""
"10103","20190807","1","Q","4","0","0","1485","6821","0","0","","E","NaN","","","","","","","",""
"10104","20190807","1","Q","104","0","0","630","6657","0","0","","E","NaN","","","","","","","",""
"10105","20190807","1","Q","144","0","0","1753","6688","0","0","","E","NaN","","","","","","","",""
"10106","20190807","1","Q","144","0","0","1753","6688","0","0","","E","NaN","","","","","","","",""
"10107","20190807","1","Q","4","0","0","1443","6696","0","0","","E","NaN","","","","","","","",""
"10108","20190808","1","Q","4","0","0","1499","6690","0","0","","E","NaN","","","","","","","",""
"10109","20190808","1","Q","4","0","0","1499","6690","0","0","","E","NaN","","","","","","","",""
"10110","20190808","1","Q","144","0","0","1789","6629","0","0","","E","NaN","","","","","","","",""
"10111","20190808","1","Q","144","0","0","1789","6629","0","0","","E","NaN","","","","","","","",""
"10112","20190808","1","Q","4","0","0","628","6633","0","0","","E","NaN","","","","","","","",""
"10113","20190808","1","Q","4","0","0","628","6633","0","0","","E","NaN","","","","","","","",""
"10114","20190808","1","Q","4","0","0","628","6633","0","0","","E","NaN","","","","","","","",""
"10115","20190808","1","Q","4","0","0","1443","6696","0","0","","E","NaN","","","","","","","",""
"10116","20190808","1","Q","4","0","0","1443","6696","0","0","","E","NaN","","","","","","","",""
"10117","20190808","1","Q","4","0","0","1238","6695","0","0","","E","NaN","","","","","","","",""
"10118","20190808","1","Q","4","0","0","1238","6695","0","0","","E","NaN","","","","","","","",""
"10119","20190809","1","Q","4","0","0","1735","6635","0","0","","E","NaN","","","","","","","",""
"10120","20190809","1","Q","139","0","0","1462","6729","0","0","","E","NaN","","","","","","","",""
"10121","20190809","1","Q","4","0","0","1593","6672","0","0","","E","NaN","","","","","","","",""
"10122","20190809","1","Q","4","0","0","1445","6634","0","0","","E","NaN","","","","","","","",""
"10123","20190809","1","Q","4","0","0","1443","6696","0","0","","E","NaN","","","","","","","",""
"10124","20190809","1","Q","4","0","0","1443","6696","0","0","","E","NaN","","","","","","","",""
"10125","20190809","1","Q","145","0","0","580","6991","0","0","","E","NaN","","","","","","","",""
"10126","20190809","1","A","4","0","0","409","0","0","0","","E","NaN","","","","","","","",""
"10127","20190809","1","Q","4","0","0","1238","6695","0","0","","E","NaN","","","","","","","",""
"10128","20190809","1","Q","4","0","0","409","6731","0","0","","E","NaN","","","","","","","",""
"10129","20190809","1","Q","4","0","0","409","6731","0","0","","E","NaN","","","","","","","",""
"10130","20190809","1","Q","143","0","0","1578","6810","0","0","","E","NaN","","","","","","","",""
"10131","20190809","1","Q","144","0","0","1756","6637","0","0","","E","NaN","","","","","","","",""
"10132","20190809","1","Q","144","0","0","1756","6637","0","0","","E","NaN","","","","","","","",""
"10133","20190812","1","Q","145","0","0","37","6890","0","0","","E","NaN","","","","","","","",""
"10134","20190812","1","A","4","0","0","1","0","0","0","","E","NaN","","","","","","","",""
"10135","20190812","1","Q","4","0","0","1443","6696","0","0","","E","NaN","","","","","","","",""
"10136","20190812","1","Q","4","0","0","1443","6696","0","0","","E","NaN","","","","","","","",""
"10137","20190812","1","Q","20","0","0","885","6705","0","0","","E","NaN","","","","","","","",""
"10138","20190812","1","Q","20","0","0","885","6705","0","0","","E","NaN","","","","","","","",""
"10139","20190812","1","Q","4","0","0","1238","6695","0","0","","E","NaN","","","","","","","",""
"10140","20190813","1","Q","4","0","0","1221","6649","0","0","","E","NaN","","","","","","","",""
"10141","20190813","1","Q","4","0","0","1571","6667","0","0","","E","NaN","","","","","","","",""
"10142","20190813","1","Q","4","0","0","1571","6682","0","0","","E","NaN","","","","","","","",""
"10143","20190813","1","Q","4","0","0","33","6829","0","0","","E","NaN","","","","","","","",""
"10144","20190814","1","Q","143","0","0","432","6805","0","0","","E","NaN","","","","","","","",""
"10145","20190814","1","Q","143","0","0","432","6805","0","0","","E","NaN","","","","","","","",""
"10146","20190814","1","Q","4","0","0","1328","6679","0","0","","E","NaN","","","","","","","",""
"10147","20190814","1","Q","4","0","0","1328","6679","0","0","","E","NaN","","","","","","","",""
"10148","20190814","1","Q","144","0","0","1707","6658","0","0","","E","NaN","","","","","","","",""
"10149","20190814","1","Q","144","0","0","1707","6658","0","0","","E","NaN","","","","","","","",""
"10150","20190814","1","Q","144","0","0","1532","6655","0","0","","E","NaN","","","","","","","",""
"10151","20190814","1","Q","144","0","0","1532","6655","0","0","","E","NaN","","","","","","","",""
"10152","20190814","1","Q","4","0","0","1471","6698","0","0","","E","NaN","","","","","","","",""
"10153","20190814","1","Q","4","0","0","1471","6698","0","0","","E","NaN","","","","","","","",""
"10154","20190814","1","Q","4","0","0","1238","6695","0","0","","E","NaN","","","","","","","",""
"10155","20190814","1","Q","4","0","0","1238","6695","0","0","","E","NaN","","","","","","","",""
"10156","20190814","1","Q","4","0","0","710","6656","0","0","","E","NaN","","","","","","","",""
"10157","20190815","1","Q","4","0","0","1096","6737","0","0","","E","NaN","","","","","","","",""
"10158","20190815","1","Q","4","0","0","1745","6681","0","0","","E","NaN","","","","","","","",""
"10159","20190815","1","Q","4","0","0","1443","6696","0","0","","E","NaN","","","","","","","",""
"10160","20190815","1","Q","112","0","0","399","6935","0","0","","E","NaN","","","","","","","",""
"10161","20190815","1","Q","25","0","0","1169","6850","0","0","","E","NaN","","","","","","","",""
"10162","20190815","1","Q","25","0","0","240","6851","0","0","","E","NaN","","","","","","","",""
"10163","20190815","1","Q","122","0","0","888","6817","0","0","","E","NaN","","","","","","","",""
"10164","20190815","1","Q","103","0","0","1541","6848","0","0","","E","NaN","","","","","","","",""
"10165","20190815","1","Q","4","0","0","1443","6696","0","0","","E","NaN","","","","","","","",""
"10166","20190815","1","Q","4","0","0","1443","6696","0","0","","E","NaN","","","","","","","",""
"10167","20190816","1","Q","25","0","0","493","6793","0","0","","E","NaN","","","","","","","",""
"10168","20190816","1","Q","4","0","0","1238","6695","0","0","","E","NaN","","","","","","","",""
"10169","20190816","1","Q","4","0","0","1238","6695","0","0","","E","NaN","","","","","","","",""
"10170","20190816","1","Q","4","0","0","1443","6696","0","0","","E","NaN","","","","","","","",""
"10171","20190816","1","Q","4","0","0","1443","6696","0","0","","E","NaN","","","","","","","",""
"10172","20190819","1","Q","25","0","0","586","6792","0","0","","E","NaN","","","","","","","",""
"10173","20190819","1","Q","25","0","0","586","6792","0","0","","E","NaN","","","","","","","",""
"10174","20190819","1","Q","145","0","0","37","6890","0","0","","E","NaN","","","","","","","",""
"10175","20190819","1","Q","25","0","0","690","6897","0","0","","E","NaN","","","","","","","",""
"10176","20190819","1","Q","25","0","0","690","6897","0","0","","E","NaN","","","","","","","",""
"10177","20190819","1","Q","25","0","0","1044","6794","0","0","","E","NaN","","","","","","","",""
"10178","20190820","1","Q","4","0","0","1443","6696","0","0","","E","NaN","","","","","","","",""
