"PAGNUM","REMNUM","","","","","","","",""
"7692","11871","","","","","","","",""
"7692","11880","","","","","","","",""
"7692","11890","","","","","","","",""
"7692","11897","","","","","","","",""
"7692","11906","","","","","","","",""
"7692","11914","","","","","","","",""
"7692","11923","","","","","","","",""
"7692","11927","","","","","","","",""
"7692","11938","","","","","","","",""
"7692","11952","","","","","","","",""
"7692","11964","","","","","","","",""
"7692","11972","","","","","","","",""
"7692","11976","","","","","","","",""
"7692","11985","","","","","","","",""
"7692","11986","","","","","","","",""
"7692","11990","","","","","","","",""
"7692","11998","","","","","","","",""
"7694","11822","","","","","","","",""
"7694","11831","","","","","","","",""
"7694","11855","","","","","","","",""
"7694","11877","","","","","","","",""
"7694","11898","","","","","","","",""
"7694","11902","","","","","","","",""
"7694","11913","","","","","","","",""
"7694","11953","","","","","","","",""
"7694","11977","","","","","","","",""
"7694","11997","","","","","","","",""
"7695","11885","","","","","","","",""
"7696","11999","","","","","","","",""
"7696","12005","","","","","","","",""
"7697","11978","","","","","","","",""
"7697","12007","","","","","","","",""
"7698","11860","","","","","","","",""
"7698","11941","","","","","","","",""
"7699","11980","","","","","","","",""
"7700","12009","","","","","","","",""
"7702","12004","","","","","","","",""
"7703","11356","","","","","","","",""
"7703","11357","","","","","","","",""
"7705","11948","","","","","","","",""
"7706","12003","","","","","","","",""
"7707","11426","","","","","","","",""
"7708","12020","","","","","","","",""
"7709","12018","","","","","","","",""
"7710","11968","","","","","","","",""
"7711","11987","","","","","","","",""
"7712","11995","","","","","","","",""
"7713","12026","","","","","","","",""
"7717","11222","","","","","","","",""
"7718","12027","","","","","","","",""
"7721","11863","","","","","","","",""
"7723","11413","","","","","","","",""
"7724","11815","","","","","","","",""
"7731","12041","","","","","","","",""
"7733","12034","","","","","","","",""
"7734","12035","","","","","","","",""
"7738","12008","","","","","","","",""
"7739","12043","","","","","","","",""
"7739","12053","","","","","","","",""
"7740","11903","","","","","","","",""
"7741","12047","","","","","","","",""
"7743","12058","","","","","","","",""
"7744","11974","","","","","","","",""
"7745","12052","","","","","","","",""
"7747","12028","","","","","","","",""
"7749","11377","","","","","","","",""
"7750","11826","","","","","","","",""
"7750","12042","","","","","","","",""
"7752","11333","","","","","","","",""
"7753","12054","","","","","","","",""
"7754","12073","","","","","","","",""
"7755","12066","","","","","","","",""
"7756","12074","","","","","","","",""
"7757","11868","","","","","","","",""
"7757","12051","","","","","","","",""
"7758","12063","","","","","","","",""
"7759","12084","","","","","","","",""
"7760","12079","","","","","","","",""
"7762","10963","","","","","","","",""
"7762","10964","","","","","","","",""
"7763","12071","","","","","","","",""
"7764","12077","","","","","","","",""
"0","10745","","","","","","","",""
"0","10746","","","","","","","",""
"7772","10745","","","","","","","",""
"7772","10746","","","","","","","",""
"0","12085","","","","","","","",""
"7773","12085","","","","","","","",""
"0","12036","","","","","","","",""
"7774","12036","","","","","","","",""
"0","11900","","","","","","","",""
"0","11865","","","","","","","",""
"7776","11865","","","","","","","",""
"7776","11900","","","","","","","",""
"0","12031","","","","","","","",""
"0","11892","","","","","","","",""
"7777","11892","","","","","","","",""
"7777","12031","","","","","","","",""
"0","12078","","","","","","","",""
"7781","12078","","","","","","","",""
"0","12013","","","","","","","",""
"0","12014","","","","","","","",""
"7783","12013","","","","","","","",""
"7783","12014","","","","","","","",""
"0","11896","","","","","","","",""
"0","12002","","","","","","","",""
"7784","11896","","","","","","","",""
"7784","12002","","","","","","","",""
"0","12033","","","","","","","",""
"7785","12033","","","","","","","",""
"0","11837","","","","","","","",""
"7786","11837","","","","","","","",""
"0","11385","","","","","","","",""
"7787","11385","","","","","","","",""
"0","12090","","","","","","","",""
"7788","12090","","","","","","","",""
"0","11983","","","","","","","",""
"7789","11983","","","","","","","",""
"0","12110","","","","","","","",""
"7794","12110","","","","","","","",""
"0","12099","","","","","","","",""
"7795","12099","","","","","","","",""
"0","12107","","","","","","","",""
"7796","12107","","","","","","","",""
"0","11066","","","","","","","",""
"7797","11066","","","","","","","",""
"0","11407","","","","","","","",""
"7798","11407","","","","","","","",""
"0","11293","","","","","","","",""
"7799","11293","","","","","","","",""
"0","11389","","","","","","","",""
"0","11390","","","","","","","",""
"7800","11389","","","","","","","",""
"7800","11390","","","","","","","",""
"0","12097","","","","","","","",""
"7802","12097","","","","","","","",""
"0","11644","","","","","","","",""
"0","11645","","","","","","","",""
"7804","11644","","","","","","","",""
"7804","11645","","","","","","","",""
"0","12105","","","","","","","",""
"7805","12105","","","","","","","",""
"0","12119","","","","","","","",""
"7806","12119","","","","","","","",""
"0","11982","","","","","","","",""
"7807","11982","","","","","","","",""
"0","12040","","","","","","","",""
"7808","12040","","","","","","","",""
"0","12091","","","","","","","",""
"7809","12091","","","","","","","",""
"0","11874","","","","","","","",""
"7810","11874","","","","","","","",""
"0","11859","","","","","","","",""
"0","11820","","","","","","","",""
"7813","11820","","","","","","","",""
"0","11747","","","","","","","",""
"0","11748","","","","","","","",""
"7814","11747","","","","","","","",""
"7814","11748","","","","","","","",""
"0","11718","","","","","","","",""
"0","11719","","","","","","","",""
"7815","11718","","","","","","","",""
"7815","11719","","","","","","","",""
"0","11720","","","","","","","",""
"0","11721","","","","","","","",""
"7816","11720","","","","","","","",""
"7816","11721","","","","","","","",""
"0","11726","","","","","","","",""
"0","11727","","","","","","","",""
"7817","11726","","","","","","","",""
"7817","11727","","","","","","","",""
"0","11738","","","","","","","",""
"0","11739","","","","","","","",""
"7818","11738","","","","","","","",""
"7818","11739","","","","","","","",""
"0","11743","","","","","","","",""
"0","11744","","","","","","","",""
"7819","11743","","","","","","","",""
"7819","11744","","","","","","","",""
"0","11787","","","","","","","",""
"7820","11787","","","","","","","",""
"0","11947","","","","","","","",""
"7821","11947","","","","","","","",""
"0","12045","","","","","","","",""
"0","12087","","","","","","","",""
"0","12012","","","","","","","",""
"7822","12012","","","","","","","",""
"7822","12045","","","","","","","",""
"7822","12087","","","","","","","",""
"0","11424","","","","","","","",""
"0","11425","","","","","","","",""
"7824","11424","","","","","","","",""
"7824","11425","","","","","","","",""
"0","11857","","","","","","","",""
"7825","11857","","","","","","","",""
"0","12067","","","","","","","",""
"7826","12067","","","","","","","",""
"0","12135","","","","","","","",""
"7827","12135","","","","","","","",""
"0","12021","","","","","","","",""
"0","12044","","","","","","","",""
"0","12064","","","","","","","",""
"0","12086","","","","","","","",""
"0","12104","","","","","","","",""
"0","12114","","","","","","","",""
"0","12130","","","","","","","",""
"7828","12021","","","","","","","",""
"7828","12044","","","","","","","",""
"7828","12064","","","","","","","",""
"7828","12086","","","","","","","",""
"7828","12104","","","","","","","",""
"7828","12114","","","","","","","",""
"7828","12130","","","","","","","",""
"0","12092","","","","","","","",""
"7829","12092","","","","","","","",""
"0","12082","","","","","","","",""
"7830","12082","","","","","","","",""
"0","12132","","","","","","","",""
"7831","12132","","","","","","","",""
"0","12106","","","","","","","",""
"7832","12106","","","","","","","",""
"0","12143","","","","","","","",""
"7833","12143","","","","","","","",""
"0","12144","","","","","","","",""
"7834","12144","","","","","","","",""
"0","12059","","","","","","","",""
"7835","12059","","","","","","","",""
"0","12152","","","","","","","",""
"7836","12152","","","","","","","",""
"0","11751","","","","","","","",""
"7837","11751","","","","","","","",""
"0","12121","","","","","","","",""
"0","12081","","","","","","","",""
"0","12080","","","","","","","",""
"0","11958","","","","","","","",""
"0","11873","","","","","","","",""
"0","11768","","","","","","","",""
"7838","11768","","","","","","","",""
"7838","11873","","","","","","","",""
"7838","11958","","","","","","","",""
"7838","12080","","","","","","","",""
"7838","12081","","","","","","","",""
"7838","12121","","","","","","","",""
"0","11864","","","","","","","",""
"7839","11864","","","","","","","",""
"0","12137","","","","","","","",""
"7840","12137","","","","","","","",""
"0","12070","","","","","","","",""
"7841","12070","","","","","","","",""
"0","12145","","","","","","","",""
"7842","12145","","","","","","","",""
"0","12065","","","","","","","",""
"7843","12065","","","","","","","",""
"0","12151","","","","","","","",""
"0","12141","","","","","","","",""
"0","12133","","","","","","","",""
"0","12128","","","","","","","",""
"0","12123","","","","","","","",""
"0","12108","","","","","","","",""
"0","12101","","","","","","","",""
"0","12089","","","","","","","",""
"0","12076","","","","","","","",""
"0","12061","","","","","","","",""
"0","12057","","","","","","","",""
"0","12049","","","","","","","",""
"0","12029","","","","","","","",""
"0","12024","","","","","","","",""
"0","12017","","","","","","","",""
"0","12011","","","","","","","",""
"7844","12011","","","","","","","",""
"7844","12017","","","","","","","",""
"7844","12024","","","","","","","",""
"7844","12029","","","","","","","",""
"7844","12049","","","","","","","",""
"7844","12057","","","","","","","",""
"7844","12061","","","","","","","",""
"7844","12076","","","","","","","",""
"7844","12089","","","","","","","",""
"7844","12101","","","","","","","",""
"7844","12108","","","","","","","",""
"7844","12123","","","","","","","",""
"7844","12128","","","","","","","",""
"7844","12133","","","","","","","",""
"7844","12141","","","","","","","",""
"7844","12151","","","","","","","",""
"0","12150","","","","","","","",""
"0","12140","","","","","","","",""
"0","12134","","","","","","","",""
"0","12129","","","","","","","",""
"0","12124","","","","","","","",""
"0","12120","","","","","","","",""
"0","12115","","","","","","","",""
"0","12109","","","","","","","",""
"0","12102","","","","","","","",""
"0","12095","","","","","","","",""
"0","12088","","","","","","","",""
"0","12075","","","","","","","",""
"0","12069","","","","","","","",""
"0","12062","","","","","","","",""
"0","12055","","","","","","","",""
"0","12048","","","","","","","",""
"0","12039","","","","","","","",""
"0","12030","","","","","","","",""
"0","12023","","","","","","","",""
"0","12016","","","","","","","",""
"0","12010","","","","","","","",""
"7845","12010","","","","","","","",""
"7845","12016","","","","","","","",""
"7845","12023","","","","","","","",""
"7845","12030","","","","","","","",""
"7845","12039","","","","","","","",""
"7845","12048","","","","","","","",""
"7845","12055","","","","","","","",""
"7845","12062","","","","","","","",""
"7845","12069","","","","","","","",""
"7845","12075","","","","","","","",""
"7845","12088","","","","","","","",""
"7845","12095","","","","","","","",""
"7845","12102","","","","","","","",""
"7845","12109","","","","","","","",""
"7845","12115","","","","","","","",""
"7845","12120","","","","","","","",""
"7845","12124","","","","","","","",""
"7845","12129","","","","","","","",""
"7845","12134","","","","","","","",""
"7845","12140","","","","","","","",""
"7845","12150","","","","","","","",""
"0","12157","","","","","","","",""
"7847","12157","","","","","","","",""
"0","11921","","","","","","","",""
"7848","11921","","","","","","","",""
"0","12038","","","","","","","",""
"7849","12038","","","","","","","",""
"0","12138","","","","","","","",""
"7851","12138","","","","","","","",""
"0","11888","","","","","","","",""
"7852","11888","","","","","","","",""
"0","12131","","","","","","","",""
"7853","12131","","","","","","","",""
"0","11835","","","","","","","",""
"7854","11835","","","","","","","",""
"0","12032","","","","","","","",""
"7855","12032","","","","","","","",""
"0","12161","","","","","","","",""
"7856","12161","","","","","","","",""
"0","12168","","","","","","","",""
"7857","12168","","","","","","","",""
"0","12164","","","","","","","",""
"7858","12164","","","","","","","",""
"0","12096","","","","","","","",""
"0","12015","","","","","","","",""
"0","10965","","","","","","","",""
"0","10966","","","","","","","",""
"7863","10965","","","","","","","",""
"7863","10966","","","","","","","",""
"0","12111","","","","","","","",""
"7866","12111","","","","","","","",""
"0","12165","","","","","","","",""
"7867","12165","","","","","","","",""
"0","11436","","","","","","","",""
"7868","11436","","","","","","","",""
"0","11542","","","","","","","",""
"7869","11542","","","","","","","",""
"0","11904","","","","","","","",""
"0","12117","","","","","","","",""
"7870","11904","","","","","","","",""
"7870","12117","","","","","","","",""
"0","12174","","","","","","","",""
"7871","12174","","","","","","","",""
"0","12172","","","","","","","",""
"7872","12172","","","","","","","",""
"0","11684","","","","","","","",""
"0","12180","","","","","","","",""
"7873","11684","","","","","","","",""
"7873","12180","","","","","","","",""
"0","11859","","","","","","","",""
"7874","11859","","","","","","","",""
"0","11936","","","","","","","",""
"7875","11936","","","","","","","",""
"0","12158","","","","","","","",""
"0","12148","","","","","","","",""
"7877","12148","","","","","","","",""
"7877","12158","","","","","","","",""
"0","11908","","","","","","","",""
"7878","11908","","","","","","","",""
"0","11361","","","","","","","",""
"0","11362","","","","","","","",""
"7879","11361","","","","","","","",""
"7879","11362","","","","","","","",""
"0","12170","","","","","","","",""
"7880","12170","","","","","","","",""
"0","12019","","","","","","","",""
"7881","12019","","","","","","","",""
"0","12192","","","","","","","",""
"7882","12192","","","","","","","",""
"0","12037","","","","","","","",""
"0","12022","","","","","","","",""
"7883","12022","","","","","","","",""
"7883","12037","","","","","","","",""
"0","12187","","","","","","","",""
"7885","12187","","","","","","","",""
"0","12184","","","","","","","",""
"7886","12184","","","","","","","",""
"0","12208","","","","","","","",""
"7888","12208","","","","","","","",""
"0","12210","","","","","","","",""
"7889","12210","","","","","","","",""
"7892","12215","","","","","","","",""
"0","12204","","","","","","","",""
"7893","12204","","","","","","","",""
"0","12068","","","","","","","",""
"0","12205","","","","","","","",""
"7897","12068","","","","","","","",""
"7897","12205","","","","","","","",""
"0","12211","","","","","","","",""
"7898","12211","","","","","","","",""
"0","12094","","","","","","","",""
"7899","12094","","","","","","","",""
"0","11950","","","","","","","",""
"7900","11950","","","","","","","",""
"0","12219","","","","","","","",""
"7901","12219","","","","","","","",""
"0","12153","","","","","","","",""
"7902","12153","","","","","","","",""
"0","12215","","","","","","","",""
"7903","12215","","","","","","","",""
"0","12224","","","","","","","",""
"7904","12224","","","","","","","",""
"0","11711","","","","","","","",""
"0","12202","","","","","","","",""
"7905","11711","","","","","","","",""
"7905","12202","","","","","","","",""
"0","12183","","","","","","","",""
"7906","12183","","","","","","","",""
"0","11161","","","","","","","",""
"7911","11161","","","","","","","",""
"0","11788","","","","","","","",""
"7912","11788","","","","","","","",""
"0","12146","","","","","","","",""
"7913","12146","","","","","","","",""
"0","12232","","","","","","","",""
"7914","12232","","","","","","","",""
"0","11741","","","","","","","",""
"0","11427","","","","","","","",""
"7915","11427","","","","","","","",""
"7915","11741","","","","","","","",""
"0","11932","","","","","","","",""
"7917","11932","","","","","","","",""
"0","12234","","","","","","","",""
"7918","12234","","","","","","","",""
"0","12236","","","","","","","",""
"7919","12236","","","","","","","",""
"0","12237","","","","","","","",""
"7920","12237","","","","","","","",""
"0","12240","","","","","","","",""
"7921","12240","","","","","","","",""
"0","12189","","","","","","","",""
"0","11935","","","","","","","",""
"7922","11935","","","","","","","",""
"7922","12189","","","","","","","",""
"0","12225","","","","","","","",""
"7923","12225","","","","","","","",""
"0","11836","","","","","","","",""
"7924","11836","","","","","","","",""
"0","11901","","","","","","","",""
"7925","11901","","","","","","","",""
"0","12245","","","","","","","",""
"7926","12245","","","","","","","",""
"0","12228","","","","","","","",""
"7927","12228","","","","","","","",""
"0","12162","","","","","","","",""
"7928","12162","","","","","","","",""
"0","12214","","","","","","","",""
"7929","12214","","","","","","","",""
"0","12221","","","","","","","",""
"7930","12221","","","","","","","",""
"0","12265","","","","","","","",""
"7931","12265","","","","","","","",""
"0","12256","","","","","","","",""
"7932","12256","","","","","","","",""
"0","12231","","","","","","","",""
"7933","12231","","","","","","","",""
"0","12136","","","","","","","",""
"7934","12136","","","","","","","",""
"0","11956","","","","","","","",""
"7935","11956","","","","","","","",""
"0","12266","","","","","","","",""
"7936","12266","","","","","","","",""
"0","12015","","","","","","","",""
"0","12096","","","","","","","",""
"0","12163","","","","","","","",""
"7937","12015","","","","","","","",""
"7937","12096","","","","","","","",""
"7937","12163","","","","","","","",""
"0","12267","","","","","","","",""
"7938","12267","","","","","","","",""
"0","12112","","","","","","","",""
"7939","12112","","","","","","","",""
"0","12118","","","","","","","",""
"7940","12118","","","","","","","",""
"0","12289","","","","","","","",""
"7941","12289","","","","","","","",""
"0","11988","","","","","","","",""
"7942","11988","","","","","","","",""
"0","12300","","","","","","","",""
"7943","12300","","","","","","","",""
"0","12268","","","","","","","",""
"7944","12268","","","","","","","",""
"0","12293","","","","","","","",""
"7945","12293","","","","","","","",""
"0","12203","","","","","","","",""
"7946","12203","","","","","","","",""
"0","12251","","","","","","","",""
"7947","12251","","","","","","","",""
"0","12297","","","","","","","",""
"0","12298","","","","","","","",""
"7948","12297","","","","","","","",""
"7948","12298","","","","","","","",""
"0","12233","","","","","","","",""
"7949","12233","","","","","","","",""
"0","12301","","","","","","","",""
"0","12283","","","","","","","",""
"0","12239","","","","","","","",""
"0","12226","","","","","","","",""
"0","12218","","","","","","","",""
"0","12195","","","","","","","",""
"0","12177","","","","","","","",""
"0","12171","","","","","","","",""
"0","12142","","","","","","","",""
"7950","12142","","","","","","","",""
"7950","12171","","","","","","","",""
"7950","12177","","","","","","","",""
"7950","12195","","","","","","","",""
"7950","12218","","","","","","","",""
"7950","12226","","","","","","","",""
"7950","12239","","","","","","","",""
"7950","12283","","","","","","","",""
"7950","12301","","","","","","","",""
"0","12303","","","","","","","",""
"0","12287","","","","","","","",""
"0","12254","","","","","","","",""
"0","12243","","","","","","","",""
"0","12229","","","","","","","",""
"0","12222","","","","","","","",""
"0","12216","","","","","","","",""
"0","12213","","","","","","","",""
"0","12207","","","","","","","",""
"0","12200","","","","","","","",""
"0","12194","","","","","","","",""
"0","12190","","","","","","","",""
"0","12186","","","","","","","",""
"0","12179","","","","","","","",""
"0","12166","","","","","","","",""
"0","12160","","","","","","","",""
"7951","12160","","","","","","","",""
"7951","12166","","","","","","","",""
"7951","12179","","","","","","","",""
"7951","12186","","","","","","","",""
"7951","12190","","","","","","","",""
"7951","12194","","","","","","","",""
"7951","12200","","","","","","","",""
"7951","12207","","","","","","","",""
"7951","12213","","","","","","","",""
"7951","12216","","","","","","","",""
"7951","12222","","","","","","","",""
"7951","12229","","","","","","","",""
"7951","12243","","","","","","","",""
"7951","12254","","","","","","","",""
"7951","12287","","","","","","","",""
"7951","12303","","","","","","","",""
"0","12304","","","","","","","",""
"0","12299","","","","","","","",""
"0","12286","","","","","","","",""
"0","12272","","","","","","","",""
"0","12255","","","","","","","",""
"0","12244","","","","","","","",""
"0","12235","","","","","","","",""
"0","12230","","","","","","","",""
"0","12223","","","","","","","",""
"0","12217","","","","","","","",""
"0","12212","","","","","","","",""
"0","12206","","","","","","","",""
"0","12201","","","","","","","",""
"0","12193","","","","","","","",""
"0","12185","","","","","","","",""
"0","12178","","","","","","","",""
"0","12167","","","","","","","",""
"0","12159","","","","","","","",""
"7952","12159","","","","","","","",""
"7952","12167","","","","","","","",""
"7952","12178","","","","","","","",""
"7952","12185","","","","","","","",""
"7952","12193","","","","","","","",""
"7952","12201","","","","","","","",""
"7952","12206","","","","","","","",""
"7952","12212","","","","","","","",""
"7952","12217","","","","","","","",""
"7952","12223","","","","","","","",""
"7952","12230","","","","","","","",""
"7952","12235","","","","","","","",""
"7952","12244","","","","","","","",""
"7952","12255","","","","","","","",""
"7952","12272","","","","","","","",""
"7952","12286","","","","","","","",""
"7952","12299","","","","","","","",""
"7952","12304","","","","","","","",""
"0","12305","","","","","","","",""
"0","12209","","","","","","","",""
"0","12196","","","","","","","",""
"7955","12196","","","","","","","",""
"7955","12209","","","","","","","",""
"7955","12305","","","","","","","",""
"0","12285","","","","","","","",""
"7956","12285","","","","","","","",""
"0","12307","","","","","","","",""
"7957","12307","","","","","","","",""
"0","12296","","","","","","","",""
"7958","12296","","","","","","","",""
"0","12126","","","","","","","",""
"7959","12126","","","","","","","",""
"0","12311","","","","","","","",""
"7960","12311","","","","","","","",""
"0","12312","","","","","","","",""
"7961","12312","","","","","","","",""
"0","12323","","","","","","","",""
"0","12323","","","","","","","",""
"7962","12323","","","","","","","",""
"0","12291","","","","","","","",""
"7963","12291","","","","","","","",""
"0","12050","","","","","","","",""
"7964","12050","","","","","","","",""
"0","12327","","","","","","","",""
"7965","12327","","","","","","","",""
"0","12334","","","","","","","",""
"7966","12334","","","","","","","",""
"0","12310","","","","","","","",""
"7967","12310","","","","","","","",""
"0","12173","","","","","","","",""
"7968","12173","","","","","","","",""
"0","11963","","","","","","","",""
"7970","11963","","","","","","","",""
"0","12335","","","","","","","",""
"7971","12335","","","","","","","",""
"0","11916","","","","","","","",""
"0","11959","","","","","","","",""
"0","12025","","","","","","","",""
"0","12046","","","","","","","",""
"0","12056","","","","","","","",""
"0","12060","","","","","","","",""
"0","12093","","","","","","","",""
"0","12125","","","","","","","",""
"0","12155","","","","","","","",""
"0","12191","","","","","","","",""
"0","12220","","","","","","","",""
"0","12249","","","","","","","",""
"7972","11916","","","","","","","",""
"7972","11959","","","","","","","",""
"7972","12025","","","","","","","",""
"7972","12046","","","","","","","",""
"7972","12056","","","","","","","",""
"7972","12060","","","","","","","",""
"7972","12093","","","","","","","",""
"7972","12125","","","","","","","",""
"7972","12155","","","","","","","",""
"7972","12191","","","","","","","",""
"7972","12220","","","","","","","",""
"7972","12249","","","","","","","",""
"0","11848","","","","","","","",""
"7973","11848","","","","","","","",""
"0","12333","","","","","","","",""
"7974","12333","","","","","","","",""
"0","12318","","","","","","","",""
"7975","12318","","","","","","","",""
"0","12341","","","","","","","",""
"7976","12341","","","","","","","",""
"0","11841","","","","","","","",""
"7977","11841","","","","","","","",""
"0","12349","","","","","","","",""
"0","12350","","","","","","","",""
"7979","12349","","","","","","","",""
"7979","12350","","","","","","","",""
"0","12343","","","","","","","",""
"7980","12343","","","","","","","",""
"0","12253","","","","","","","",""
"7981","12253","","","","","","","",""
"0","12321","","","","","","","",""
"7982","12321","","","","","","","",""
"0","12336","","","","","","","",""
"7983","12336","","","","","","","",""
"0","12342","","","","","","","",""
"7984","12342","","","","","","","",""
"0","12357","","","","","","","",""
"7985","12357","","","","","","","",""
"0","12347","","","","","","","",""
"7986","12347","","","","","","","",""
"0","12364","","","","","","","",""
"7987","12364","","","","","","","",""
"0","12264","","","","","","","",""
"7988","12264","","","","","","","",""
"0","12288","","","","","","","",""
"7989","12288","","","","","","","",""
"0","12356","","","","","","","",""
"7991","12356","","","","","","","",""
"0","12366","","","","","","","",""
"7992","12366","","","","","","","",""
"0","12353","","","","","","","",""
"7993","12353","","","","","","","",""
"0","12083","","","","","","","",""
"7994","12083","","","","","","","",""
"0","12113","","","","","","","",""
"7996","12113","","","","","","","",""
"0","12360","","","","","","","",""
"7997","12360","","","","","","","",""
"0","12176","","","","","","","",""
"7998","12176","","","","","","","",""
"0","12369","","","","","","","",""
"7999","12369","","","","","","","",""
"0","12258","","","","","","","",""
"8000","12258","","","","","","","",""
"0","12363","","","","","","","",""
"8002","12363","","","","","","","",""
"0","12373","","","","","","","",""
"8003","12373","","","","","","","",""
"0","12381","","","","","","","",""
"8005","12381","","","","","","","",""
"0","12388","","","","","","","",""
"8006","12388","","","","","","","",""
"0","12384","","","","","","","",""
"8007","12384","","","","","","","",""
"0","12392","","","","","","","",""
"8008","12392","","","","","","","",""
"0","12154","","","","","","","",""
"8009","12154","","","","","","","",""
"0","12396","","","","","","","",""
"8010","12396","","","","","","","",""
"0","12395","","","","","","","",""
"8011","12395","","","","","","","",""
"0","12401","","","","","","","",""
"8013","12401","","","","","","","",""
"0","12103","","","","","","","",""
"8014","12103","","","","","","","",""
"0","12359","","","","","","","",""
"8015","12359","","","","","","","",""
"0","12400","","","","","","","",""
"8016","12400","","","","","","","",""
"0","12315","","","","","","","",""
"0","12390","","","","","","","",""
"8017","12315","","","","","","","",""
"8017","12390","","","","","","","",""
"0","12197","","","","","","","",""
"8018","12197","","","","","","","",""
"0","12320","","","","","","","",""
"8019","12320","","","","","","","",""
"0","12322","","","","","","","",""
"0","12380","","","","","","","",""
"8021","12322","","","","","","","",""
"8021","12380","","","","","","","",""
"0","12404","","","","","","","",""
"8022","12404","","","","","","","",""
"0","12156","","","","","","","",""
"8023","12156","","","","","","","",""
"0","12199","","","","","","","",""
"8024","12199","","","","","","","",""
"0","12252","","","","","","","",""
"0","12252","","","","","","","",""
"8025","12252","","","","","","","",""
"0","12410","","","","","","","",""
"8026","12410","","","","","","","",""
"0","12182","","","","","","","",""
"8027","12182","","","","","","","",""
"0","12139","","","","","","","",""
"0","12393","","","","","","","",""
"8028","12139","","","","","","","",""
"8028","12393","","","","","","","",""
"0","12241","","","","","","","",""
"8029","12241","","","","","","","",""
"0","12416","","","","","","","",""
"8031","12416","","","","","","","",""
"0","12418","","","","","","","",""
"8033","12418","","","","","","","",""
"0","12411","","","","","","","",""
"8034","12411","","","","","","","",""
"0","12116","","","","","","","",""
"8035","12116","","","","","","","",""
"0","11944","","","","","","","",""
"8036","11944","","","","","","","",""
"0","12425","","","","","","","",""
"8037","12425","","","","","","","",""
"0","12429","","","","","","","",""
"8038","12429","","","","","","","",""
"0","12072","","","","","","","",""
"8039","12072","","","","","","","",""
"0","12000","","","","","","","",""
"8040","12000","","","","","","","",""
"0","12432","","","","","","","",""
"8041","12432","","","","","","","",""
"0","12433","","","","","","","",""
"8042","12433","","","","","","","",""
"0","12428","","","","","","","",""
"8043","12428","","","","","","","",""
"0","11409","","","","","","","",""
"8044","11409","","","","","","","",""
"0","12175","","","","","","","",""
"8046","12175","","","","","","","",""
"0","11386","","","","","","","",""
"0","11387","","","","","","","",""
"8048","11386","","","","","","","",""
"8048","11387","","","","","","","",""
"0","12198","","","","","","","",""
"8049","12198","","","","","","","",""
"0","12448","","","","","","","",""
"8050","12448","","","","","","","",""
"0","12438","","","","","","","",""
"8051","12438","","","","","","","",""
"0","12385","","","","","","","",""
"0","12276","","","","","","","",""
"8052","12276","","","","","","","",""
"8052","12385","","","","","","","",""
"0","12465","","","","","","","",""
"8054","12465","","","","","","","",""
"0","12450","","","","","","","",""
"8055","12450","","","","","","","",""
"0","12460","","","","","","","",""
"8056","12460","","","","","","","",""
"0","12454","","","","","","","",""
"8057","12454","","","","","","","",""
"0","12445","","","","","","","",""
"0","12437","","","","","","","",""
"0","12409","","","","","","","",""
"0","12397","","","","","","","",""
"0","12355","","","","","","","",""
"0","12352","","","","","","","",""
"0","12337","","","","","","","",""
"0","12317","","","","","","","",""
"8058","12317","","","","","","","",""
"8058","12337","","","","","","","",""
"8058","12352","","","","","","","",""
"8058","12355","","","","","","","",""
"8058","12397","","","","","","","",""
"8058","12409","","","","","","","",""
"8058","12437","","","","","","","",""
"8058","12445","","","","","","","",""
"0","12456","","","","","","","",""
"0","12453","","","","","","","",""
"0","12447","","","","","","","",""
"0","12442","","","","","","","",""
"0","12427","","","","","","","",""
"0","12420","","","","","","","",""
"0","12413","","","","","","","",""
"0","12406","","","","","","","",""
"0","12398","","","","","","","",""
"0","12386","","","","","","","",""
"0","12379","","","","","","","",""
"0","12344","","","","","","","",""
"0","12339","","","","","","","",""
"0","12330","","","","","","","",""
"0","12308","","","","","","","",""
"8059","12308","","","","","","","",""
"8059","12330","","","","","","","",""
"8059","12339","","","","","","","",""
"8059","12344","","","","","","","",""
"8059","12379","","","","","","","",""
"8059","12386","","","","","","","",""
"8059","12398","","","","","","","",""
"8059","12406","","","","","","","",""
"8059","12413","","","","","","","",""
"8059","12420","","","","","","","",""
"8059","12427","","","","","","","",""
"8059","12442","","","","","","","",""
"8059","12447","","","","","","","",""
"8059","12453","","","","","","","",""
"8059","12456","","","","","","","",""
"0","12457","","","","","","","",""
"0","12452","","","","","","","",""
"0","12446","","","","","","","",""
"0","12435","","","","","","","",""
"0","12426","","","","","","","",""
"0","12419","","","","","","","",""
"0","12412","","","","","","","",""
"0","12405","","","","","","","",""
"0","12402","","","","","","","",""
"0","12399","","","","","","","",""
"0","12387","","","","","","","",""
"0","12378","","","","","","","",""
"0","12371","","","","","","","",""
"0","12368","","","","","","","",""
"0","12354","","","","","","","",""
"0","12345","","","","","","","",""
"0","12338","","","","","","","",""
"0","12331","","","","","","","",""
"0","12324","","","","","","","",""
"0","12314","","","","","","","",""
"0","12309","","","","","","","",""
"8060","12309","","","","","","","",""
"8060","12314","","","","","","","",""
"8060","12324","","","","","","","",""
"8060","12331","","","","","","","",""
"8060","12338","","","","","","","",""
"8060","12345","","","","","","","",""
